#filename theo_tt tshift obs_tt polarity stnm netwk rayp stla stlo stel evla evlo evdp dist az baz snr xcoeff0 ccmean maxamp
CH.ROMAN.BT.BHZ.D.2025.087.063004.SAC 679.003301 7.533402 686.536703 1 ROMAN CH 0.053997 47.564320 9.335950 442.000000 22.013000 95.921997 35.000000 71.821581 314.755068 76.997777 12.406678 1.000000 0.962592 0.239187
CH.BALST..BHZ.2025.087.0630.SAC 685.775996 7.743545 693.519541 1 BALST CH 0.053250 47.335991 7.694850 860.000000 22.013000 95.921997 35.000000 72.957061 314.796854 75.801459 22.911853 1.000000 0.957596 0.286356
BW.BE1..BHZ.D.2025.087.063003.SAC 671.037157 7.749799 678.786956 1 BE1 BW 0.054859 47.910839 11.221280 738.000000 22.013000 95.921997 35.000000 70.505315 314.826627 78.416327 15.509167 1.000000 0.960861 0.239160
BW.KW1..BHZ.D.2025.087.062953.SAC 665.232504 7.856945 673.089449 1 KW1 BW 0.055475 48.121941 12.597190 523.000000 22.013000 95.921997 35.000000 69.558864 314.858493 79.450040 13.519967 1.000000 0.954941 0.226703
BW.UH3..BHZ.D.2025.087.063004.SAC 669.219041 7.864931 677.083972 1 UH3 BW 0.055054 48.030182 11.638865 581.000000 22.013000 95.921997 35.000000 70.206830 314.891864 78.748531 29.623663 1.000000 0.960391 0.260230
BW.MGSBH..BHZ.D.2025.087.063004.SAC 669.218822 6.865310 676.084132 1 MGSBH BW 0.055054 48.030251 11.638900 573.000000 22.013000 95.921997 35.000000 70.206794 314.891931 78.748579 29.025697 1.000000 0.927229 0.147353
CH.SULZ..BHZ.D.2025.087.063013.SAC 683.881532 7.471439 691.352971 1 SULZ CH 0.053462 47.527531 8.111870 668.000000 22.013000 95.921997 35.000000 72.636149 314.919513 76.145042 22.622745 1.000000 0.959400 0.272876
BW.MGS03..BHZ.D.2025.087.063003.SAC 668.896335 7.971818 676.868153 1 MGS03 BW 0.055088 48.070889 11.707380 558.000000 22.013000 95.921997 35.000000 70.153851 314.924791 78.810697 22.981337 1.000000 0.953665 0.246065
CH.BOURR..BHZ.2025.087.0630.SAC 687.497299 7.575470 695.072769 1 BOURR CH 0.053056 47.393639 7.230100 846.799988 22.013000 95.921997 35.000000 73.248640 314.936921 75.500469 20.681537 1.000000 0.946926 0.306017
CH.TRULL..BHZ.D.2025.087.063015.SAC 681.470909 7.477861 688.948770 1 TRULL CH 0.053727 47.648701 8.681610 525.000000 22.013000 95.921997 35.000000 72.233049 314.947664 76.574229 11.726949 1.000000 0.940325 0.258978
CH.ACB..BHZ.D.2025.087.063016.SAC 683.239073 7.578458 690.817531 1 ACB CH 0.053534 47.587719 8.254740 468.000000 22.013000 95.921997 35.000000 72.527887 314.956581 76.261624 19.283440 1.000000 0.968125 0.276748
CH.MUTEZ..BHZ.2025.087.0630.SAC 685.708036 7.483946 693.191982 1 MUTEZ CH 0.053257 47.506470 7.648840 432.000000 22.013000 95.921997 35.000000 72.945549 314.977624 75.820846 16.786380 1.000000 0.936555 0.221710
BW.GRMB..BHZ.D.2025.087.062953.SAC 670.588434 7.901896 678.490330 1 GRMB BW 0.054907 48.140598 11.263500 656.000000 22.013000 95.921997 35.000000 70.431647 315.059385 78.525854 19.266389 1.000000 0.959752 0.258636
BW.BIB..BHZ.2025.087.0630.SAC 670.639090 7.905033 678.544123 1 BIB BW 0.054901 48.152199 11.247300 599.000000 22.013000 95.921997 35.000000 70.439963 315.073733 78.518612 26.934935 1.000000 0.958172 0.243810
BW.FFB1..BHZ.D.2025.087.063005.SAC 670.515229 8.006360 678.521589 1 FFB1 BW 0.054915 48.162903 11.275065 572.000000 22.013000 95.921997 35.000000 70.419628 315.080943 78.541722 28.767600 1.000000 0.952594 0.255147
GR.FUR..BHZ.2025.087.0630.SAC 670.507096 8.006520 678.513616 1 FUR GR 0.054916 48.163898 11.276800 565.000000 22.013000 95.921997 35.000000 70.418293 315.081734 78.543281 29.436662 1.000000 0.952941 0.253950
BW.FFB3..BHZ.D.2025.087.063004.SAC 670.507947 7.906696 678.414643 1 FFB3 BW 0.054916 48.164883 11.276289 562.000000 22.013000 95.921997 35.000000 70.418433 315.082829 78.543268 28.962569 1.000000 0.958476 0.250164
CH.METMA..BHZ.D.2025.087.063008.SAC 683.070421 7.508395 690.578816 1 METMA CH 0.053552 47.712170 8.252620 671.000000 22.013000 95.921997 35.000000 72.499765 315.083622 76.298418 24.715477 1.000000 0.929776 0.233889
BW.TON..BHZ.D.2025.087.063006.SAC 670.447050 8.008586 678.455636 1 TON BW 0.054922 48.173897 11.288809 564.000000 22.013000 95.921997 35.000000 70.408435 315.090438 78.555159 32.850473 1.000000 0.951916 0.257901
CH.SLE..BHZ.D.2025.087.063017.SAC 682.054042 7.510681 689.564723 1 SLE CH 0.053663 47.764500 8.492360 648.000000 22.013000 95.921997 35.000000 72.330286 315.097046 76.479920 32.877690 1.000000 0.958491 0.238256
CH.HAUIG..BHZ.D.2025.087.063013.SAC 685.287297 7.417090 692.704387 1 HAUIG CH 0.053304 47.660381 7.700180 459.000000 22.013000 95.921997 35.000000 72.874278 315.124805 75.902221 29.402214 1.000000 0.953547 0.273485
CH.BERGE..BHZ.2025.087.0630.SAC 683.136964 7.646699 690.783663 1 BERGE CH 0.053545 47.871609 8.177980 963.000000 22.013000 95.921997 35.000000 72.510861 315.258433 76.295943 15.869059 1.000000 0.962975 0.270483
RD.LOR..BHZ.D.2025.087.063037.SAC 700.528275 7.590491 708.118766 1 LOR RD 0.051559 47.268299 3.858900 520.000000 22.013000 95.921997 35.000000 75.488741 315.453999 73.161520 10.514770 1.000000 0.964139 0.245358
GR.GEC7..BHZ.D.2025.087.062944.SAC 659.944421 8.194730 668.139151 1 GEC7 GR 0.056030 48.834709 13.713505 973.000000 22.013000 95.921997 35.000000 68.703905 315.471176 80.504946 28.766326 1.000000 0.956634 0.270501
GR.GEC2..BHZ.2025.087.0629.SAC 659.986489 8.397283 668.383772 1 GEC2 GR 0.056026 48.844303 13.700627 1150.000000 22.013000 95.921997 35.000000 68.710707 315.482834 80.499500 27.533743 1.000000 0.943538 0.275252
PL.NIE..BHZ.M.2025.087.062929.SAC 632.021082 9.307533 641.328615 1 NIE PL 0.058873 49.418900 20.313101 649.000000 22.013000 95.921997 35.000000 64.334615 315.528186 85.520532 31.430374 1.000000 0.948963 0.255244
PL.KWP..BHZ.M.2025.087.062918.SAC 621.660418 7.535761 629.196179 1 KWP PL 0.059870 49.631401 22.707500 448.000000 22.013000 95.921997 35.000000 62.765531 315.657542 87.399814 17.861190 1.000000 0.954127 0.242480
RD.MFF..BHZ.D.2025.087.063053.SAC 716.347673 8.241472 724.589145 1 MFF RD 0.049721 46.601334 -0.140833 270.000000 22.013000 95.921997 35.000000 78.298416 315.685775 70.291768 14.498320 1.000000 0.956041 0.248030
GR.BFO..BHZ.D.2025.087.063010.SAC 681.899317 8.145165 690.044482 1 BFO GR 0.053680 48.330101 8.329600 751.299988 22.013000 95.921997 35.000000 72.304486 315.700732 76.543151 15.339780 1.000000 0.937390 0.330073
II.XBFO.65.BHZ.M.2025.087.063019.SAC 681.899317 8.145180 690.044497 1 XBFO II 0.053680 48.330101 8.329600 638.000000 22.013000 95.921997 35.000000 72.304486 315.700732 76.543151 15.319231 1.000000 0.937141 0.330678
BW.WARN..BHZ.D.2025.087.063008.SAC 672.693287 7.955385 680.648672 1 WARN BW 0.054681 48.705231 10.558995 548.000000 22.013000 95.921997 35.000000 70.777205 315.745589 78.227698 27.189612 1.000000 0.953709 0.282002
G.ECH.10.BHZ.D.2025.087.063023.SAC 686.563369 8.261965 694.825334 1 ECH G 0.053161 48.216312 7.158961 580.000000 22.013000 95.921997 35.000000 73.090437 315.781371 75.693566 16.522121 1.000000 0.945366 0.286671
GR.GRC2..BHZ.D.2025.087.062952.SAC 669.282085 8.068141 677.350226 1 GRC2 GR 0.055047 48.866562 11.374160 445.000000 22.013000 95.921997 35.000000 70.217180 315.799803 78.859092 30.275341 1.000000 0.955138 0.248338
GR.WET..BHZ.D.2025.087.062958.SAC 662.963319 8.288766 671.252085 1 WET GR 0.055714 49.144798 12.880300 613.000000 22.013000 95.921997 35.000000 69.191990 315.897860 80.030073 37.312734 1.000000 0.954622 0.229030
GR.GRC1..BHZ.D.2025.087.062959.SAC 668.557217 8.194108 676.751325 1 GRC1 GR 0.055125 48.995129 11.520010 512.000000 22.013000 95.921997 35.000000 70.098177 315.914297 79.008080 18.243229 1.000000 0.951227 0.265116
GR.GRB5..BHZ.D.2025.087.062945.SAC 667.812547 8.315736 676.128283 1 GRB5 GR 0.055205 49.111061 11.675285 525.000000 22.013000 95.921997 35.000000 69.975996 316.014818 79.159828 19.500964 1.000000 0.959675 0.255012
GE.STU..BHZ.D.2025.087.063011.SAC 677.943196 8.115826 686.059022 1 STU GE 0.054113 48.771900 9.195000 360.000000 22.013000 95.921997 35.000000 71.644811 316.016354 77.289969 29.321810 1.000000 0.949123 0.248114
GE.MORC..BHZ.D.2025.087.062934.SAC 643.438550 8.436257 651.874807 1 MORC GE 0.057725 49.776600 17.542801 740.000000 22.013000 95.921997 35.000000 66.093842 316.107328 83.654261 36.004047 1.000000 0.946366 0.277168
GR.GRB3..BHZ.D.2025.087.063000.SAC 667.030378 8.366128 675.396506 1 GRB3 GR 0.055287 49.342602 11.804650 517.000000 22.013000 95.921997 35.000000 69.849538 316.240136 79.335514 18.898732 1.000000 0.960027 0.244390
GR.GRB1..BHZ.D.2025.087.063001.SAC 667.587164 8.681095 676.268259 1 GRB1 GR 0.055228 49.390270 11.650590 494.000000 22.013000 95.921997 35.000000 69.939557 316.309909 79.242687 22.341399 1.000000 0.941984 0.270403
FR.CIEL.00.BHZ.D.2025.087.063022.SAC 684.895563 8.094862 692.990425 1 CIEL FR 0.053348 48.832626 7.363752 388.000000 22.013000 95.921997 35.000000 72.807920 316.371440 76.020971 17.962923 1.000000 0.960268 0.283046
GR.GRB4..BHZ.D.2025.087.062954.SAC 667.858342 8.401826 676.260168 1 GRB4 GR 0.055200 49.467842 11.559480 507.000000 22.013000 95.921997 35.000000 69.983441 316.402828 79.205457 25.814465 1.000000 0.953358 0.235997
PL.OJC..BHZ.M.2025.087.062930.SAC 633.789857 7.810492 641.600349 1 OJC PL 0.058700 50.219501 19.798401 391.000000 22.013000 95.921997 35.000000 64.604180 316.441492 85.522019 31.949085 1.000000 0.944989 0.265395
FR.CLF.00.BHZ.D.2025.087.063042.SAC 705.145427 7.828316 712.973743 1 CLF FR 0.051031 48.020000 2.260000 145.000000 22.013000 95.921997 35.000000 76.296835 316.524478 72.242670 5.689090 1.000000 0.931923 0.208408
GR.GRA2..BHZ.D.2025.087.063001.SAC 668.428958 8.552160 676.981118 1 GRA2 GR 0.055139 49.654106 11.358088 512.000000 22.013000 95.921997 35.000000 70.077120 316.623623 79.127918 22.754089 1.000000 0.950354 0.264835
BW.ROTZ..BHZ.D.2025.087.062959.SAC 664.961586 8.633069 673.594655 1 ROTZ BW 0.055504 49.766819 12.207140 436.000000 22.013000 95.921997 35.000000 69.515063 316.634311 79.779276 30.865165 1.000000 0.941624 0.301491
GR.GRA1..BHZ.D.2025.087.062953.SAC 668.921087 8.640729 677.561816 1 GRA1 GR 0.055086 49.690777 11.220436 499.500000 22.013000 95.921997 35.000000 70.157914 316.679889 79.042200 15.744562 1.000000 0.938011 0.246155
IU.GRFO.00.BHZ.M.2025.087.063006.SAC 668.921474 8.739951 677.661425 1 GRFO IU 0.055086 49.690899 11.220300 285.000000 22.013000 95.921997 35.000000 70.157978 316.680034 79.042145 15.421212 1.000000 0.947837 0.264779
GR.GRA3..BHZ.D.2025.087.062952.SAC 668.464151 8.460933 676.925084 1 GRA3 GR 0.055135 49.761078 11.317350 455.000000 22.013000 95.921997 35.000000 70.082898 316.740636 79.136891 15.354832 1.000000 0.942079 0.273044
BW.MGBB..BHZ.D.2025.087.062957.SAC 664.706166 8.588106 673.294272 1 MGBB BW 0.055531 49.971821 12.215080 647.000000 22.013000 95.921997 35.000000 69.473768 316.848732 79.860781 38.504263 1.000000 0.955096 0.265924
BW.MZEK..BHZ.D.2025.087.063000.SAC 665.767266 8.493434 674.260700 1 MZEK BW 0.055419 49.962608 11.947470 625.000000 22.013000 95.921997 35.000000 69.645322 316.871793 79.663967 15.606521 1.000000 0.946832 0.247790
BW.MANZ..BHZ.D.2025.087.062956.SAC 665.112024 8.695670 673.807694 1 MANZ BW 0.055488 49.986301 12.107700 636.000000 22.013000 95.921997 35.000000 69.539385 316.877003 79.788489 22.616102 1.000000 0.946701 0.280770
BW.MKON..BHZ.D.2025.087.063000.SAC 664.581254 8.700930 673.282184 1 MKON BW 0.055544 50.018661 12.233920 620.000000 22.013000 95.921997 35.000000 69.453572 316.895686 79.891755 28.457880 1.000000 0.946831 0.273158
UD.AKBB..BHZ.2025.087.0628.SAC 593.184152 7.000906 600.185058 1 AKBB UD 0.062579 50.701199 29.224199 160.000000 22.013000 95.921997 35.000000 58.583237 316.900156 93.016781 29.234159 1.000000 0.944374 0.273023
IU.KIEV.00.BHZ.M.2025.087.062850.SAC 593.184152 6.999615 600.183767 1 KIEV IU 0.062579 50.701199 29.224199 180.000000 22.013000 95.921997 35.000000 58.583237 316.900156 93.016781 28.772708 1.000000 0.959029 0.274091
BW.MSBB..BHZ.D.2025.087.062958.SAC 665.591753 8.313126 673.904879 1 MSBB BW 0.055438 50.031429 11.972770 621.000000 22.013000 95.921997 35.000000 69.616946 316.940893 79.707504 13.667837 1.000000 0.949454 0.224007
BW.MROB..BHZ.D.2025.087.063000.SAC 664.728172 8.620566 673.348738 1 MROB BW 0.055528 50.083149 12.178590 568.000000 22.013000 95.921997 35.000000 69.477325 316.970150 79.875571 39.866123 1.000000 0.950407 0.266790
BW.LAEN..BHZ.D.2025.087.062953.SAC 664.591535 8.547632 673.139167 1 LAEN BW 0.055543 50.182812 12.185860 673.000000 22.013000 95.921997 35.000000 69.455234 317.074036 79.917749 25.538308 1.000000 0.947297 0.254675
GR.MILB2..BHZ.D.2025.087.063008.SAC 676.207815 8.153795 684.361610 1 MILB2 GR 0.054303 49.827793 9.290099 369.000000 22.013000 95.921997 35.000000 71.355439 317.088852 77.704082 41.984951 1.000000 0.953711 0.275557
LU.RUMEL..BHZ.D.2025.087.062921.SAC 689.062774 8.391743 697.454517 1 RUMEL LU 0.052881 49.453789 6.010750 286.000000 22.013000 95.921997 35.000000 73.513823 317.229859 75.247719 7.023307 1.000000 0.939794 0.238059
SX.TANN..BHZ.2025.087.0629.SAC 663.269477 8.604377 671.873854 1 TANN SX 0.055681 50.415001 12.461000 870.000000 22.013000 95.921997 35.000000 69.241489 317.285917 80.204493 28.856312 1.000000 0.942337 0.283992
LU.WMG..BHZ.D.2025.087.063007.SAC 687.416361 8.415265 695.831626 1 WMG LU 0.053065 49.610641 6.390687 229.000000 22.013000 95.921997 35.000000 73.234930 317.323212 75.563637 16.622743 1.000000 0.945429 0.266724
PL.KSP..BHZ.M.2025.087.062944.SAC 647.728875 8.327306 656.056181 1 KSP PL 0.057286 50.842800 16.293100 353.000000 22.013000 95.921997 35.000000 66.767080 317.362816 83.196300 33.504343 1.000000 0.944164 0.296258
GE.WLF..BHZ.D.2025.087.063019.SAC 688.220416 8.441533 696.661949 1 WLF GE 0.052975 49.664600 6.152600 295.000000 22.013000 95.921997 35.000000 73.371132 317.418173 75.409672 13.540527 1.000000 0.952865 0.244771
LU.LILIE..BHZ.D.2025.087.062959.SAC 687.188607 5.954848 693.143455 1 LILIE LU 0.053091 49.754200 6.395200 308.000000 22.013000 95.921997 35.000000 73.196349 317.467632 75.609034 10.222452 1.000000 0.757952 0.109568
LU.KLAUS..BHZ.D.2025.087.062943.SAC 688.791350 8.360608 697.151958 1 KLAUS LU 0.052911 49.705002 5.982300 323.000000 22.013000 95.921997 35.000000 73.467845 317.488083 75.299891 18.839777 1.000000 0.953925 0.271891
LU.KIND..BHZ.D.2025.087.062940.SAC 689.245651 8.361729 697.607380 1 KIND LU 0.052860 49.694016 5.864103 290.000000 22.013000 95.921997 35.000000 73.544802 317.497348 75.212394 20.382765 1.000000 0.940091 0.219656
TH.MORAS..BHZ.2025.087.0630.SAC 667.939086 8.279965 676.219051 1 MORAS TH 0.055191 50.536079 11.224700 618.000000 22.013000 95.921997 35.000000 69.996697 317.562383 79.347572 30.689298 1.000000 0.948641 0.256317
SX.MEINS..BHZ.2025.087.0629.SAC 661.309914 7.484439 668.794353 1 MEINS SX 0.055887 50.732471 12.881180 501.000000 22.013000 95.921997 35.000000 68.924674 317.573345 80.632120 43.460576 1.000000 0.952010 0.191285
TH.FRAU..BHZ.D.2025.087.062947.SAC 663.534200 8.290180 671.824380 1 FRAU TH 0.055654 50.695438 12.316850 362.000000 22.013000 95.921997 35.000000 69.284288 317.598097 80.204197 37.391175 1.000000 0.961324 0.281540
TH.GRZ1..BHZ.D.2025.087.062936.SAC 663.915566 8.491595 672.407161 1 GRZ1 TH 0.055614 50.690800 12.219640 401.000000 22.013000 95.921997 35.000000 69.345946 317.604481 80.131245 20.005902 1.000000 0.941174 0.303154
TH.LEIB1..BHZ.2025.087.0629.SAC 667.996656 7.994166 675.990822 1 LEIB1 TH 0.055185 50.576069 11.197800 451.000000 22.013000 95.921997 35.000000 70.006148 317.607573 79.342326 28.862837 1.000000 0.951678 0.238156
GR.BRG..BHZ.2025.087.0629.SAC 657.017694 8.292901 665.310595 1 BRG GR 0.056332 50.873299 13.943600 296.000000 22.013000 95.921997 35.000000 68.237416 317.610272 81.469022 21.512519 1.000000 0.957087 0.263874
GR.TNS..BHZ.D.2025.087.063002.SAC 678.866057 8.494843 687.360900 1 TNS GR 0.054012 50.223598 8.448900 815.000000 22.013000 95.921997 35.000000 71.798696 317.619933 77.228157 14.675010 1.000000 0.954398 0.273019
GR.MOX..BHZ.2025.087.0629.SAC 666.300705 7.098804 673.399509 1 MOX GR 0.055363 50.646099 11.616100 455.000000 22.013000 95.921997 35.000000 69.731567 317.629287 79.673121 42.629237 1.000000 0.962553 0.259765
TH.RANIS..BHZ.2025.087.0630.SAC 666.483018 8.104800 674.587818 1 RANIS TH 0.055344 50.662361 11.564320 383.000000 22.013000 95.921997 35.000000 69.761043 317.652637 79.641198 28.915094 1.000000 0.959203 0.274905
TH.GEIDO..BHZ.D.2025.087.062956.SAC 663.944786 8.304765 672.249551 1 GEIDO TH 0.055611 50.735298 12.199900 346.000000 22.013000 95.921997 35.000000 69.350670 317.653625 80.133376 24.134148 1.000000 0.952128 0.285577
LU.ARSD..BHZ.2025.087.0629.SAC 689.015492 8.406084 697.421576 1 ARSD LU 0.052886 49.864399 5.857000 390.000000 22.013000 95.921997 35.000000 73.505814 317.670326 75.256332 5.741788 1.000000 0.880681 0.297110
LU.VIA..BHZ.D.2025.087.063023.SAC 687.634969 7.512560 695.147529 1 VIA LU 0.053041 49.935101 6.202500 306.000000 22.013000 95.921997 35.000000 73.271961 317.682975 75.524251 13.810097 1.000000 0.911476 0.161538
TH.CRUX..BHZ.D.2025.087.063000.SAC 669.512869 7.815528 677.328397 1 CRUX TH 0.055022 50.601952 10.792140 712.000000 22.013000 95.921997 35.000000 70.255069 317.686057 79.055710 42.491264 1.000000 0.957445 0.234662
BW.HROE..BHZ.D.2025.087.063002.SAC 672.006985 8.217309 680.224294 1 HROE BW 0.054755 50.536610 10.157310 567.000000 22.013000 95.921997 35.000000 70.664534 317.701272 78.570483 34.062114 1.000000 0.960779 0.280903
TH.HKWD..BHZ.D.2025.087.062940.SAC 663.581453 8.229971 671.811424 1 HKWD TH 0.055649 50.829700 12.268110 313.000000 22.013000 95.921997 35.000000 69.291928 317.745160 80.218690 42.609112 1.000000 0.956046 0.284555
LU.WILW..BHZ.D.2025.087.062917.SAC 688.279069 8.237596 696.516665 1 WILW LU 0.052969 49.992329 6.004810 357.000000 22.013000 95.921997 35.000000 73.381068 317.774193 75.399226 12.023683 1.000000 0.943993 0.223628
TH.MODW..BHZ.D.2025.087.062948.SAC 662.690843 7.856379 670.547222 1 MODW TH 0.055742 50.942692 12.468440 242.000000 22.013000 95.921997 35.000000 69.147937 317.841483 80.408452 28.558401 1.000000 0.957177 0.243161
TH.ABG1..BHZ.D.2025.087.062943.SAC 662.249769 7.760735 670.010504 1 ABG1 TH 0.055788 50.967571 12.576250 240.000000 22.013000 95.921997 35.000000 69.076626 317.855656 80.497258 34.223980 1.000000 0.959525 0.240223
LU.KLB..BHZ.D.2025.087.063015.SAC 687.735858 7.661337 695.397195 1 KLB LU 0.053030 50.099998 6.109000 475.000000 22.013000 95.921997 35.000000 73.289051 317.865363 75.505403 17.401744 1.000000 0.913775 0.150038
TH.GERA..BHZ.D.2025.087.062946.SAC 664.178583 8.177711 672.356294 1 GERA TH 0.055586 50.982029 12.071500 277.000000 22.013000 95.921997 35.000000 69.388470 317.928238 80.130984 28.017247 1.000000 0.947628 0.271706
TH.KAMM..BHZ.D.2025.087.062957.SAC 662.725100 7.786948 670.512048 1 KAMM TH 0.055739 51.047600 12.431470 179.000000 22.013000 95.921997 35.000000 69.153476 317.956332 80.420781 29.436318 1.000000 0.955267 0.246514
TH.ZEITZ..BHZ.2025.087.0629.SAC 663.896189 8.094737 671.990926 1 ZEITZ TH 0.055616 51.050701 12.126050 158.000000 22.013000 95.921997 35.000000 69.342813 317.994258 80.196759 39.943043 1.000000 0.954419 0.281854
GR.UBBA..BHZ.D.2025.087.062957.SAC 672.259295 8.201267 680.460562 1 UBBA GR 0.054728 50.818771 10.000980 -526.400024 22.013000 95.921997 35.000000 70.705956 318.015168 78.553894 24.666269 1.000000 0.951766 0.289223
TH.VITZ..BHZ.2025.087.0629.SAC 671.833527 8.017641 679.851168 1 VITZ TH 0.054773 50.887600 10.091650 401.000000 22.013000 95.921997 35.000000 70.636057 318.074641 78.643996 20.523741 1.000000 0.949901 0.276089
RD.ROSF..BHZ.D.2025.087.063101.SAC 723.890955 8.427261 732.318216 1 ROSF RD 0.048808 48.336399 -3.273600 260.000000 22.013000 95.921997 35.000000 79.675284 318.099850 68.448590 11.488109 1.000000 0.851695 0.232753
GR.AHRW..BHZ.D.2025.087.063008.SAC 683.555947 8.240314 691.796261 1 AHRW GR 0.053499 50.541000 7.076000 -319.000000 22.013000 95.921997 35.000000 72.580997 318.155187 76.335217 15.198854 1.000000 0.964959 0.264937
GR.CLL..BHZ.D.2025.087.062945.SAC 660.272733 7.943388 668.216121 1 CLL GR 0.055996 51.308029 13.002380 238.000000 22.013000 95.921997 35.000000 68.756986 318.169437 80.942444 23.131073 1.000000 0.954505 0.288874
SX.NEUB..BHZ.D.2025.087.062949.SAC 665.102055 7.847984 672.950039 1 NEUB SX 0.055489 51.194199 11.771900 200.000000 22.013000 95.921997 35.000000 69.537773 318.186188 79.988771 54.549500 1.000000 0.959078 0.279379
PL.BEL..BHZ.M.2025.087.062926.SAC 628.997419 7.447871 636.445290 1 BEL PL 0.059169 51.837002 20.792000 180.000000 22.013000 95.921997 35.000000 63.873803 318.188890 87.056352 11.187780 1.000000 0.913763 0.193455
SX.BURZL..BHZ.D.2025.087.062953.SAC 660.869462 7.684833 668.554295 1 BURZL SX 0.055933 51.430519 12.815010 214.000000 22.013000 95.921997 35.000000 68.853463 318.319072 80.850411 36.410390 1.000000 0.948904 0.249863
TH.BONN..BHZ.2025.087.0629.SAC 667.917109 8.004180 675.921289 1 BONN TH 0.055193 51.306770 11.002420 358.100006 22.013000 95.921997 35.000000 69.993089 318.396042 79.461587 26.208080 1.000000 0.956389 0.287110
TH.LUHNE..BHZ.D.2025.087.062953.SAC 670.166644 6.711012 676.877656 1 LUHNE TH 0.054952 51.253841 10.419370 252.000000 22.013000 95.921997 35.000000 70.362400 318.413357 79.012581 22.904142 1.000000 0.880953 0.103957
TH.MEHR..BHZ.2025.087.0629.SAC 669.233991 8.108220 677.342211 1 MEHR TH 0.055052 51.283298 10.658760 319.000000 22.013000 95.921997 35.000000 70.209285 318.413935 79.199523 26.554067 1.000000 0.947456 0.311255
TH.MENTE..BHZ.D.2025.087.062947.SAC 669.493384 7.219927 676.713311 1 MENTE TH 0.055024 51.315552 10.579800 388.000000 22.013000 95.921997 35.000000 70.251870 318.457477 79.152702 33.024839 1.000000 0.879992 0.143650
TH.GLEI..BHZ.D.2025.087.062953.SAC 670.921322 8.127102 679.048424 1 GLEI TH 0.054871 51.292309 10.206230 458.000000 22.013000 95.921997 35.000000 70.486298 318.480645 78.868963 24.827531 1.000000 0.955529 0.256625
SX.LANDS..BHZ.D.2025.087.062945.SAC 663.259229 7.928179 671.187408 1 LANDS SX 0.055683 51.526001 12.163000 115.000000 22.013000 95.921997 35.000000 69.239832 318.490969 80.402047 20.573667 1.000000 0.933286 0.313983
TH.MUEN..BHZ.D.2025.087.063005.SAC 669.043960 6.947948 675.991908 1 MUEN TH 0.055073 51.422180 10.667250 286.000000 22.013000 95.921997 35.000000 70.178087 318.557894 79.255177 24.709037 1.000000 0.932513 0.151153
NL.TERZ.00.BHZ.D.2025.087.063021.SAC 687.507674 8.149883 695.657557 1 TERZ NL 0.053055 50.756763 5.906114 150.000000 22.013000 95.921997 35.000000 73.250398 318.563062 75.551131 22.639313 1.000000 0.949845 0.296388
NL.HGN.02.BHZ.D.2025.087.063014.SAC 687.404200 8.149017 695.553217 1 HGN NL 0.053067 50.764000 5.931700 135.000000 22.013000 95.921997 35.000000 73.232870 318.566155 75.571845 18.368052 1.000000 0.961264 0.284945
NL.MAME..BHZ.D.2025.087.063021.SAC 687.200124 8.156989 695.357113 1 MAME NL 0.053090 50.801201 5.972900 154.000000 22.013000 95.921997 35.000000 73.198300 318.596995 75.612728 11.024130 1.000000 0.952286 0.262882
SX.MUHB..BHZ.D.2025.087.062947.SAC 662.442628 7.060274 669.502902 1 MUHB SX 0.055768 51.658001 12.342300 115.000000 22.013000 95.921997 35.000000 69.107807 318.610532 80.585254 33.135335 1.000000 0.915682 0.201834
NL.BNHLT.01.BHZ.D.2025.087.063021.SAC 687.790535 8.162341 695.952876 1 BNHLT NL 0.053023 50.791069 5.814136 186.000000 22.013000 95.921997 35.000000 73.298313 318.612961 75.494333 26.767185 1.000000 0.960055 0.274412
GR.KAST..BHZ.D.2025.087.063012.SAC 677.703610 8.467254 686.170864 1 KAST GR 0.054139 51.202721 8.416204 616.000000 22.013000 95.921997 35.000000 71.604860 318.630923 77.522031 14.907666 1.000000 0.952756 0.272028
NL.ROLD..BHZ.D.2025.087.063022.SAC 686.695329 8.171361 694.866690 1 ROLD NL 0.053146 50.869389 6.084690 145.000000 22.013000 95.921997 35.000000 73.112791 318.647698 75.714189 13.165702 1.000000 0.949917 0.233288
NL.VKB..BHZ.D.2025.087.063020.SAC 687.784954 8.182995 695.967949 1 VKB NL 0.053024 50.866901 5.784700 90.000000 22.013000 95.921997 35.000000 73.297367 318.694472 75.495090 18.934937 1.000000 0.956805 0.277195
TH.NEUST..BHZ.D.2025.087.062946.SAC 668.131580 7.886389 676.017969 1 NEUST TH 0.055170 51.578281 10.864300 428.000000 22.013000 95.921997 35.000000 70.028299 318.696896 79.456934 25.463203 1.000000 0.955755 0.246794
TH.SONN..BHZ.2025.087.0630.SAC 669.819968 8.086165 677.906133 1 SONN TH 0.054989 51.532249 10.425990 230.000000 22.013000 95.921997 35.000000 70.305486 318.702813 79.115663 35.585041 1.000000 0.955009 0.280028
TH.CHRS..BHZ.2025.087.0630.SAC 668.266744 8.095627 676.362371 1 CHRS TH 0.055156 51.609940 10.818610 534.000000 22.013000 95.921997 35.000000 70.050489 318.735556 79.434394 22.295029 1.000000 0.951684 0.278711
